15.327: [GC 15.327: [ParNew: 6826K->548K(7296K), 0.0011634 secs] 22318K->16181K(23644K), 0.0012371 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.333: [GC 15.333: [ParNew: 6796K->860K(7296K), 0.0024776 secs] 22429K->16704K(23644K), 0.0025528 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.341: [GC 15.341: [ParNew: 7112K->894K(7296K), 0.0018604 secs]15.343: [Tenured: 16617K->9940K(16732K), 0.0722013 secs] 22956K->9940K(24028K), [Perm : 10685K->10685K(21248K)], 0.0742185 secs] [Times: user=0.08 sys=0.00, real=0.07 secs] 
15.419: [GC 15.420: [ParNew: 6462K->369K(7488K), 0.0010559 secs] 16403K->10310K(24220K), 0.0011139 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.427: [GC 15.427: [ParNew: 6833K->501K(7488K), 0.0012724 secs] 16774K->10442K(24220K), 0.0014436 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.434: [GC 15.434: [ParNew: 6936K->973K(7488K), 0.0016374 secs] 16876K->11129K(24220K), 0.0017175 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.440: [GC 15.440: [ParNew: 7401K->642K(7488K), 0.0016806 secs] 17557K->11625K(24220K), 0.0017550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.446: [GC 15.446: [ParNew: 7084K->235K(7488K), 0.0010236 secs] 18067K->11471K(24220K), 0.0010933 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.451: [GC 15.451: [ParNew: 6647K->407K(7488K), 0.0009474 secs] 17883K->11643K(24220K), 0.0010040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.457: [GC 15.457: [ParNew: 6871K->986K(7488K), 0.0015162 secs] 18107K->12298K(24220K), 0.0015856 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.462: [GC 15.462: [ParNew: 7406K->568K(7488K), 0.0013689 secs] 18718K->12376K(24220K), 0.0014392 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.468: [GC 15.468: [ParNew: 6998K->797K(7488K), 0.0013541 secs] 18806K->12858K(24220K), 0.0014344 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.474: [GC 15.474: [ParNew: 7257K->489K(7488K), 0.0019283 secs] 19317K->13148K(24220K), 0.0020235 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.480: [GC 15.480: [ParNew: 6927K->672K(7488K), 0.0011012 secs] 19586K->13330K(24220K), 0.0011618 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.485: [GC 15.485: [ParNew: 7090K->357K(7488K), 0.0009811 secs] 19749K->13220K(24220K), 0.0010539 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.491: [GC 15.491: [ParNew: 6814K->618K(7488K), 0.0012894 secs] 19677K->13481K(24220K), 0.0013806 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
15.496: [GC 15.496: [ParNew: 7045K->864K(7488K), 0.0014693 secs] 19908K->13849K(24220K), 0.0015448 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.502: [GC 15.502: [ParNew: 7296K->501K(7488K), 0.0013757 secs] 20281K->13879K(24220K), 0.0014918 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.512: [GC 15.512: [ParNew: 6965K->476K(7488K), 0.0012835 secs] 20343K->13854K(24220K), 0.0013847 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.517: [GC 15.517: [ParNew: 6928K->562K(7488K), 0.0010826 secs] 20306K->13940K(24220K), 0.0011664 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.522: [GC 15.522: [ParNew: 7011K->273K(7488K), 0.0011967 secs] 20389K->13931K(24220K), 0.0012585 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.529: [GC 15.530: [ParNew: 6729K->599K(7488K), 0.0010471 secs] 20386K->14257K(24220K), 0.0011263 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.535: [GC 15.535: [ParNew: 7043K->406K(7488K), 0.0013346 secs] 20701K->14246K(24220K), 0.0013971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.541: [GC 15.541: [ParNew: 6831K->1022K(7488K), 0.0014967 secs] 20672K->14873K(24220K), 0.0015645 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.547: [GC 15.547: [ParNew: 7436K->343K(7488K), 0.0013631 secs] 21288K->14960K(24220K), 0.0014450 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.553: [GC 15.553: [ParNew: 6776K->235K(7488K), 0.0007867 secs] 21393K->14852K(24220K), 0.0008381 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.558: [GC 15.558: [ParNew: 6675K->536K(7488K), 0.0010290 secs] 21292K->15153K(24220K), 0.0010863 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.564: [GC 15.564: [ParNew: 6987K->1001K(7488K), 0.0013400 secs] 21604K->15803K(24220K), 0.0014467 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.570: [GC 15.570: [ParNew: 7389K->506K(7488K), 0.0017439 secs] 22190K->15966K(24220K), 0.0018223 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.576: [GC 15.576: [ParNew: 6926K->388K(7488K), 0.0011735 secs] 22386K->15848K(24220K), 0.0012377 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.583: [GC 15.583: [ParNew: 6843K->404K(7488K), 0.0008574 secs] 22302K->15864K(24220K), 0.0009136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.591: [GC 15.591: [ParNew: 6849K->660K(7488K), 0.0013322 secs] 22308K->16120K(24220K), 0.0014205 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.597: [GC 15.597: [ParNew: 7103K->1019K(7488K), 0.0015270 secs] 22563K->16692K(24220K), 0.0016066 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.604: [GC 15.604: [ParNew: 7464K->206K(7488K), 0.0017566 secs] 23138K->16772K(24220K), 0.0018277 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.609: [GC 15.609: [ParNew: 6639K->223K(7488K), 0.0007938 secs] 23206K->16789K(24220K), 0.0008437 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.616: [GC 15.616: [ParNew: 6686K->235K(7488K), 0.0009104 secs] 23253K->16802K(24220K), 0.0009852 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.623: [GC 15.623: [ParNew: 6640K->649K(7488K), 0.0010681 secs] 23207K->17216K(24220K), 0.0011533 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.628: [GC 15.628: [ParNew: 7074K->189K(7488K), 0.0016847 secs]15.630: [Tenured: 16832K->9133K(16924K), 0.0717091 secs] 23641K->9133K(24412K), [Perm : 10685K->10685K(21248K)], 0.0736086 secs] [Times: user=0.07 sys=0.00, real=0.07 secs] 
15.706: [GC 15.706: [ParNew: 6437K->416K(7488K), 0.0009294 secs] 15571K->9549K(24220K), 0.0009847 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.715: [GC 15.715: [ParNew: 6880K->717K(7488K), 0.0015100 secs] 16013K->9850K(24220K), 0.0015949 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.721: [GC 15.721: [ParNew: 7175K->716K(7488K), 0.0015963 secs] 16308K->10337K(24220K), 0.0016669 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.726: [GC 15.726: [ParNew: 7167K->491K(7488K), 0.0016263 secs] 16787K->10624K(24220K), 0.0017149 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.732: [GC 15.732: [ParNew: 6927K->317K(7488K), 0.0008577 secs] 17061K->10450K(24220K), 0.0009138 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.737: [GC 15.737: [ParNew: 6778K->553K(7488K), 0.0016515 secs] 16911K->10686K(24220K), 0.0017299 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.743: [GC 15.743: [ParNew: 7001K->551K(7488K), 0.0010846 secs] 17134K->10863K(24220K), 0.0011463 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.750: [GC 15.750: [ParNew: 7012K->552K(7488K), 0.0009154 secs] 17324K->10935K(24220K), 0.0009854 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.755: [GC 15.755: [ParNew: 7000K->410K(7488K), 0.0009817 secs] 17383K->10868K(24220K), 0.0010682 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.760: [GC 15.760: [ParNew: 6870K->455K(7488K), 0.0008980 secs] 17329K->10913K(24220K), 0.0009519 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.765: [GC 15.765: [ParNew: 6897K->351K(7488K), 0.0011640 secs] 17356K->10810K(24220K), 0.0012221 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.770: [GC 15.770: [ParNew: 6782K->1023K(7488K), 0.0016132 secs] 17241K->11821K(24220K), 0.0016883 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.776: [GC 15.776: [ParNew: 7452K->511K(7488K), 0.0018622 secs] 18251K->12165K(24220K), 0.0019628 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.783: [GC 15.783: [ParNew: 6967K->664K(7488K), 0.0012563 secs] 18621K->12318K(24220K), 0.0013301 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.790: [GC 15.790: [ParNew: 7128K->568K(7488K), 0.0013107 secs] 18782K->12679K(24220K), 0.0013806 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.796: [GC 15.796: [ParNew: 7031K->972K(7488K), 0.0016097 secs] 19143K->13309K(24220K), 0.0016996 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.803: [GC 15.803: [ParNew: 7416K->647K(7488K), 0.0018982 secs] 19754K->13798K(24220K), 0.0019888 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.809: [GC 15.809: [ParNew: 7091K->576K(7488K), 0.0012975 secs] 20241K->14136K(24220K), 0.0013699 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.815: [GC 15.815: [ParNew: 7040K->203K(7488K), 0.0011486 secs] 20600K->14314K(24220K), 0.0012112 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.820: [GC 15.820: [ParNew: 6644K->426K(7488K), 0.0010060 secs] 20755K->14538K(24220K), 0.0010984 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.825: [GC 15.825: [ParNew: 6879K->427K(7488K), 0.0017744 secs] 20990K->14538K(24220K), 0.0018425 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.831: [GC 15.831: [ParNew: 6864K->1020K(7488K), 0.0017624 secs] 20975K->15719K(24220K), 0.0018391 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.837: [GC 15.838: [ParNew: 7477K->416K(7488K), 0.0017801 secs] 22177K->16063K(24220K), 0.0018613 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
15.843: [GC 15.844: [ParNew: 6863K->642K(7488K), 0.0010848 secs] 22510K->16289K(24220K), 0.0011456 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.849: [GC 15.849: [ParNew: 7103K->645K(7488K), 0.0024270 secs] 22750K->16552K(24220K), 0.0025015 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.856: [GC 15.856: [ParNew: 7091K->775K(7488K), 0.0014989 secs] 22998K->16937K(24220K), 0.0015879 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.863: [GC 15.863: [ParNew: 7225K->320K(7488K), 0.0012201 secs]15.864: [Tenured: 16736K->9635K(16924K), 0.0733274 secs] 23387K->9635K(24412K), [Perm : 10685K->10685K(21248K)], 0.0747594 secs] [Times: user=0.07 sys=0.00, real=0.07 secs] 
15.942: [GC 15.942: [ParNew: 6449K->455K(7488K), 0.0013071 secs] 16084K->10091K(24220K), 0.0013729 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.947: [GC 15.947: [ParNew: 6908K->627K(7488K), 0.0010825 secs] 16543K->10262K(24220K), 0.0011605 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.952: [GC 15.952: [ParNew: 7017K->577K(7488K), 0.0012942 secs] 16653K->10554K(24220K), 0.0013699 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.957: [GC 15.957: [ParNew: 6981K->743K(7488K), 0.0018139 secs] 16958K->10897K(24220K), 0.0018927 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.965: [GC 15.965: [ParNew: 7138K->1023K(7488K), 0.0022016 secs] 17291K->11620K(24220K), 0.0022913 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.972: [GC 15.972: [ParNew: 7447K->806K(7488K), 0.0018034 secs] 18043K->12154K(24220K), 0.0018793 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.978: [GC 15.978: [ParNew: 7268K->233K(7488K), 0.0014483 secs] 18616K->12223K(24220K), 0.0015605 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.984: [GC 15.984: [ParNew: 6676K->435K(7488K), 0.0008798 secs] 18666K->12424K(24220K), 0.0009340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.990: [GC 15.990: [ParNew: 6837K->742K(7488K), 0.0012383 secs] 18827K->12732K(24220K), 0.0013078 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.995: [GC 15.995: [ParNew: 7199K->974K(7488K), 0.0018323 secs] 19189K->13243K(24220K), 0.0019507 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
16.002: [GC 16.002: [ParNew: 7438K->594K(7488K), 0.0016186 secs] 19707K->13632K(24220K), 0.0016944 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.008: [GC 16.008: [ParNew: 7038K->372K(7488K), 0.0011878 secs] 20076K->13910K(24220K), 0.0012558 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.013: [GC 16.013: [ParNew: 6808K->482K(7488K), 0.0010353 secs] 20346K->14021K(24220K), 0.0010896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.018: [GC 16.018: [ParNew: 6925K->492K(7488K), 0.0011531 secs] 20464K->14030K(24220K), 0.0012131 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.023: [GC 16.023: [ParNew: 6935K->420K(7488K), 0.0013511 secs] 20474K->13959K(24220K), 0.0014191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.028: [GC 16.028: [ParNew: 6864K->525K(7488K), 0.0011294 secs] 20403K->14064K(24220K), 0.0011900 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.033: [GC 16.033: [ParNew: 6947K->452K(7488K), 0.0012203 secs] 20486K->14171K(24220K), 0.0013229 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.039: [GC 16.039: [ParNew: 6889K->719K(7488K), 0.0009887 secs] 20607K->14437K(24220K), 0.0010478 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.046: [GC 16.047: [ParNew: 7173K->506K(7488K), 0.0018823 secs] 20892K->14533K(24220K), 0.0019540 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.054: [GC 16.054: [ParNew: 6970K->949K(7488K), 0.0013945 secs] 20997K->14976K(24220K), 0.0014821 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.061: [GC 16.061: [ParNew: 7408K->448K(7488K), 0.0015967 secs] 21435K->15281K(24220K), 0.0016733 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.067: [GC 16.067: [ParNew: 6908K->1010K(7488K), 0.0013500 secs] 21740K->15842K(24220K), 0.0014183 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.072: [GC 16.072: [ParNew: 7456K->317K(7488K), 0.0016444 secs] 22288K->16133K(24220K), 0.0017195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.078: [GC 16.078: [ParNew: 6779K->459K(7488K), 0.0011396 secs] 22595K->16275K(24220K), 0.0012140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.084: [GC 16.084: [ParNew: 6916K->735K(7488K), 0.0021065 secs] 22733K->16552K(24220K), 0.0021848 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.090: [GC 16.090: [ParNew: 7168K->845K(7488K), 0.0015072 secs] 22984K->16955K(24220K), 0.0015883 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.096: [GC 16.096: [ParNew: 7279K->780K(7488K), 0.0017258 secs] 23389K->17256K(24220K), 0.0018144 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.102: [GC 16.102: [ParNew: 7241K->912K(7488K), 0.0012824 secs] 23717K->17467K(24220K), 0.0013669 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
16.109: [GC 16.109: [ParNew: 7355K->331K(7488K), 0.0011694 secs]16.110: [Tenured: 16934K->8813K(17116K), 0.0723305 secs] 23909K->8813K(24604K), [Perm : 10685K->10685K(21248K)], 0.0737777 secs] [Times: user=0.07 sys=0.00, real=0.07 secs] 
16.187: [GC 16.188: [ParNew: 6459K->612K(7488K), 0.0013421 secs] 15272K->9425K(24220K), 0.0014170 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.193: [GC 16.193: [ParNew: 7075K->413K(7488K), 0.0013388 secs] 15888K->9603K(24220K), 0.0014181 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.200: [GC 16.200: [ParNew: 6846K->858K(7488K), 0.0011046 secs] 16036K->10048K(24220K), 0.0011914 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.205: [GC 16.205: [ParNew: 7305K->290K(7488K), 0.0014566 secs] 16495K->10095K(24220K), 0.0015950 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.211: [GC 16.211: [ParNew: 6722K->836K(7488K), 0.0013984 secs] 16526K->10640K(24220K), 0.0014671 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.220: [GC 16.220: [ParNew: 7173K->375K(7488K), 0.0013104 secs] 16977K->10776K(24220K), 0.0013931 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.225: [GC 16.225: [ParNew: 6780K->383K(7488K), 0.0008624 secs] 17181K->10784K(24220K), 0.0009153 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.231: [GC 16.231: [ParNew: 6808K->618K(7488K), 0.0011580 secs] 17209K->11019K(24220K), 0.0012329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.239: [GC 16.239: [ParNew: 7045K->898K(7488K), 0.0012421 secs] 17446K->11535K(24220K), 0.0013250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.246: [GC 16.246: [ParNew: 7316K->456K(7488K), 0.0011302 secs] 17953K->11532K(24220K), 0.0012102 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.253: [GC 16.253: [ParNew: 6874K->716K(7488K), 0.0009893 secs] 17950K->11792K(24220K), 0.0010638 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.258: [GC 16.258: [ParNew: 7180K->684K(7488K), 0.0010677 secs] 18256K->11761K(24220K), 0.0011303 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.263: [GC 16.263: [ParNew: 7105K->216K(7488K), 0.0010933 secs] 18182K->11657K(24220K), 0.0011527 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.270: [GC 16.270: [ParNew: 6631K->583K(7488K), 0.0009230 secs] 18072K->12024K(24220K), 0.0009960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.275: [GC 16.275: [ParNew: 7030K->362K(7488K), 0.0010897 secs] 18471K->12059K(24220K), 0.0011489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.280: [GC 16.280: [ParNew: 6747K->390K(7488K), 0.0009005 secs] 18444K->12087K(24220K), 0.0009505 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.286: [GC 16.286: [ParNew: 6832K->896K(7488K), 0.0016658 secs] 18529K->12593K(24220K), 0.0017649 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.293: [GC 16.293: [ParNew: 7282K->271K(7488K), 0.0011946 secs] 18979K->12463K(24220K), 0.0013639 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.299: [GC 16.299: [ParNew: 6713K->310K(7488K), 0.0010299 secs] 18905K->12503K(24220K), 0.0011043 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.304: [GC 16.304: [ParNew: 6695K->479K(7488K), 0.0011506 secs] 18887K->12672K(24220K), 0.0012217 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.311: [GC 16.311: [ParNew: 6943K->793K(7488K), 0.0015465 secs] 19136K->12985K(24220K), 0.0016362 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.321: [GC 16.321: [ParNew: 7180K->984K(7488K), 0.0016301 secs] 19372K->13486K(24220K), 0.0017058 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.328: [GC 16.328: [ParNew: 7448K->508K(7488K), 0.0015324 secs] 19950K->13719K(24220K), 0.0016035 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.334: [GC 16.334: [ParNew: 6967K->316K(7488K), 0.0008908 secs] 20178K->13527K(24220K), 0.0009414 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.339: [GC 16.340: [ParNew: 6757K->663K(7488K), 0.0008479 secs] 19968K->13874K(24220K), 0.0009037 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.344: [GC 16.344: [ParNew: 7079K->503K(7488K), 0.0013674 secs] 20290K->14165K(24220K), 0.0014386 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.352: [GC 16.352: [ParNew: 6949K->953K(7488K), 0.0020139 secs] 20611K->14615K(24220K), 0.0020933 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.358: [GC 16.359: [ParNew: 7408K->520K(7488K), 0.0014381 secs] 21070K->14842K(24220K), 0.0015103 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
16.365: [GC 16.365: [ParNew: 6983K->499K(7488K), 0.0014806 secs] 21305K->15267K(24220K), 0.0015696 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.372: [GC 16.373: [ParNew: 6955K->733K(7488K), 0.0011187 secs] 21722K->15501K(24220K), 0.0011965 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.378: [GC 16.378: [ParNew: 7197K->849K(7488K), 0.0018133 secs] 21965K->16035K(24220K), 0.0018858 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.384: [GC 16.385: [ParNew: 7306K->606K(7488K), 0.0013721 secs] 22492K->16243K(24220K), 0.0014628 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.391: [GC 16.391: [ParNew: 7061K->574K(7488K), 0.0012647 secs] 22698K->16294K(24220K), 0.0013386 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.398: [GC 16.398: [ParNew: 7037K->922K(7488K), 0.0013395 secs] 22757K->16898K(24220K), 0.0014069 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.403: [GC 16.403: [ParNew: 7369K->294K(7488K), 0.0015250 secs] 23346K->16951K(24220K), 0.0016038 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.409: [GC 16.409: [ParNew: 6736K->449K(7488K), 0.0011798 secs] 23393K->17106K(24220K), 0.0012529 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.415: [GC 16.416: [ParNew: 6904K->1015K(7488K), 0.0013264 secs] 23561K->17672K(24220K), 0.0013975 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.422: [GC 16.422: [ParNew: 7474K->647K(7488K), 0.0016792 secs]16.424: [Tenured: 17125K->9201K(17308K), 0.0705837 secs] 24131K->9201K(24796K), [Perm : 10685K->10685K(21248K)], 0.0726411 secs] [Times: user=0.07 sys=0.00, real=0.07 secs] 
16.500: [GC 16.500: [ParNew: 6451K->365K(7488K), 0.0007924 secs] 15653K->9566K(24220K), 0.0008536 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.505: [GC 16.505: [ParNew: 6792K->918K(7488K), 0.0012184 secs] 15994K->10119K(24220K), 0.0012915 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.511: [GC 16.511: [ParNew: 7347K->629K(7488K), 0.0013430 secs] 16549K->10405K(24220K), 0.0014156 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.517: [GC 16.517: [ParNew: 7090K->304K(7488K), 0.0011016 secs] 16866K->10331K(24220K), 0.0011742 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.522: [GC 16.522: [ParNew: 6722K->524K(7488K), 0.0012874 secs] 16750K->10552K(24220K), 0.0013526 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.527: [GC 16.527: [ParNew: 6918K->538K(7488K), 0.0010590 secs] 16946K->10713K(24220K), 0.0011321 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.532: [GC 16.532: [ParNew: 6903K->733K(7488K), 0.0013886 secs] 17078K->11094K(24220K), 0.0014604 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.538: [GC 16.538: [ParNew: 7174K->325K(7488K), 0.0011240 secs] 17535K->10929K(24220K), 0.0011945 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.544: [GC 16.544: [ParNew: 6742K->499K(7488K), 0.0009773 secs] 17346K->11103K(24220K), 0.0010589 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.551: [GC 16.551: [ParNew: 6919K->836K(7488K), 0.0017461 secs] 17524K->11441K(24220K), 0.0018509 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.557: [GC 16.557: [ParNew: 7298K->569K(7488K), 0.0016744 secs] 17902K->11613K(24220K), 0.0017627 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.563: [GC 16.563: [ParNew: 7029K->464K(7488K), 0.0008643 secs] 18073K->11615K(24220K), 0.0009204 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.569: [GC 16.569: [ParNew: 6913K->684K(7488K), 0.0011048 secs] 18063K->11834K(24220K), 0.0011676 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.575: [GC 16.575: [ParNew: 7099K->800K(7488K), 0.0012429 secs] 18249K->11985K(24220K), 0.0013170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.580: [GC 16.580: [ParNew: 7260K->735K(7488K), 0.0015281 secs] 18445K->12054K(24220K), 0.0015964 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.587: [GC 16.588: [ParNew: 7196K->855K(7488K), 0.0017250 secs] 18515K->12174K(24220K), 0.0018045 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.595: [GC 16.595: [ParNew: 7315K->760K(7488K), 0.0012467 secs] 18634K->12284K(24220K), 0.0013310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.600: [GC 16.600: [ParNew: 7224K->698K(7488K), 0.0010620 secs] 18748K->12232K(24220K), 0.0011261 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
